store_id,uptime_last_hour,uptime_last_day,update_last_week,downtime_last_hour,downtime_last_day,downtime_last_week
978641769139325400,60,24,168,0,0,0
8553526978618537328,60,24,168,0,0,0
6717701239184916225,60,24,168,0,0,0
7044002388615752192,60,24,168,0,0,0
1124477734195874697,60,24,168,0,0,0
8653795445027898790,0,0,0,60,24,168
4882699837263508371,60,24,168,0,0,0
5960536824857212381,60,24,168,0,0,0
8191775158048449631,0,0,20,60,24,148
6879350615676232760,0,4,33,60,20,135
8537357353468428438,60,24,168,0,0,0
8005051808216076694,0,0,0,60,24,168
8375624921648395429,60,24,168,0,0,0
3270634808391144788,60,24,167,0,0,1
8259730922325032185,60,16,130,0,8,38
5970353509601372201,60,24,168,0,0,0
6257399267131560055,0,0,0,60,24,168
5072643523473628693,60,24,168,0,0,0
5181897949182806581,60,20,150,0,4,18
705863394125848691,60,24,168,0,0,0
9036767735074774918,60,17,161,0,7,7
7490098263067409828,0,0,0,60,24,168
6634238977888416752,60,24,168,0,0,0
7317546185271192683,0,0,0,60,24,168
6674286461824559522,0,0,32,60,24,136
6137005590618105643,60,24,168,0,0,0
4207849458368143009,0,0,0,60,24,168
7758862105355689282,0,0,0,60,24,168
8152964317631435022,60,24,168,0,0,0
7244691368362565728,60,24,166,0,0,2
4141749055574117942,60,24,168,0,0,0
4326772901683985591,60,10,111,0,14,57
5836079672135620676,0,0,49,60,24,119
3361278033591045661,60,24,168,0,0,0
1483489199535873591,60,24,168,0,0,0
137489854657495758,60,24,168,0,0,0
8779877495268388308,0,0,48,60,24,120
4827506610024714737,60,24,168,0,0,0
504331488096931942,60,24,168,0,0,0
2060029028614849130,60,13,129,0,11,39
1366714485582348167,60,24,168,0,0,0
1787377969059037727,60,24,68,0,0,100
5437392742305880700,60,24,168,0,0,0
6644781807465166082,60,24,168,0,0,0
4042143021355890863,60,24,168,0,0,0
3418964798976409704,60,23,164,0,1,4
3388463290798964336,60,24,168,0,0,0
3105760996519289590,60,7,61,0,17,107
547470593380883426,60,24,168,0,0,0
7037664521076029540,60,24,168,0,0,0
5206709170547887181,60,24,168,0,0,0
5039062922884302610,0,0,100,60,24,68
3353470995360585837,60,24,168,0,0,0
3443097240382169502,60,24,168,0,0,0
6600633227204980731,60,21,156,0,3,12
3223584092561005977,60,24,168,0,0,0
3999482522793776806,60,23,167,0,1,1
6026567854561083426,0,3,34,60,21,134
1775156210408848945,60,24,168,0,0,0
9173131373090494932,0,0,32,60,24,136
4390220359837739530,0,0,0,60,24,168
71642071084075706,0,5,50,60,19,118
5254282255714112131,60,24,168,0,0,0
2352754504700354367,60,24,168,0,0,0
4527588900321720963,60,24,168,0,0,0
18321116186166234,60,24,168,0,0,0
2053206129811489660,60,19,122,0,5,46
8640972490360190883,60,24,168,0,0,0
3311218721426240303,60,24,168,0,0,0
8042276160439219301,60,24,168,0,0,0
4845861559963896981,60,24,168,0,0,0
7402106523410993239,60,24,168,0,0,0
7550656585497200630,0,0,0,60,24,168
6862892149629173002,60,24,168,0,0,0
4194698520841509551,0,0,0,60,24,168
4373886410268856496,0,0,0,60,24,168
7255490966999885465,0,0,21,60,24,147
9110257541249957325,60,24,168,0,0,0
3589719037508252011,60,24,168,0,0,0
1396754434895898448,60,24,168,0,0,0
8185193707264316160,60,24,168,0,0,0
5530249714925873253,60,24,168,0,0,0
6154061540544049456,60,24,168,0,0,0
1471734840230642496,60,16,139,0,8,29
8986636911105775821,60,24,168,0,0,0
6025522370145313351,0,0,0,60,24,168
4683660238197535839,60,24,152,0,0,16
4786319689548944887,60,24,168,0,0,0
7724025313568065528,60,24,168,0,0,0
4156167536462491174,60,24,168,0,0,0
1755475395207733252,60,24,168,0,0,0
2992239872853231453,60,24,168,0,0,0
5760652495898923541,60,24,168,0,0,0
5772275248460011564,60,24,168,0,0,0
2159054791564794064,0,0,0,60,24,168
7152097492202672081,60,24,168,0,0,0
6866340185467456692,60,24,168,0,0,0
3503549152537949594,60,24,168,0,0,0
8460746871951091133,60,24,168,0,0,0
564182480174003983,60,24,168,0,0,0
3378498636799987680,60,24,168,0,0,0
4825652999794797047,60,11,114,0,13,54
486764243726438964,60,24,168,0,0,0
6495956932903977164,60,24,168,0,0,0
3373708905816551049,60,24,168,0,0,0
2071168386018579440,42,23,161,18,1,7
3401619784475316037,60,24,168,0,0,0
1024201760647776108,28,22,160,32,2,8
6092293346759963750,60,24,168,0,0,0
3762733993058343454,60,24,168,0,0,0
5535800002059704669,60,24,168,0,0,0
3181905154260438029,60,24,168,0,0,0
155188683674693066,60,24,168,0,0,0
3636679415424536226,60,24,168,0,0,0
3618391040913098956,60,24,168,0,0,0
2838051631963942820,60,23,165,0,1,3
5642497509732673610,60,24,168,0,0,0
8126286623121401342,0,0,161,0,0,7
4927388008919410152,60,24,168,0,0,0
2542953027408836960,60,24,135,0,0,33
9199639631321394719,0,0,0,60,24,168
4625823367156964830,60,24,168,0,0,0
637003634028276952,0,0,0,60,24,168
1337863283388780288,0,0,21,60,24,147
6740922013757682995,60,24,168,0,0,0
4535165052639226602,60,24,168,0,0,0
3936197001257345509,60,24,168,0,0,0
5990883818484566467,60,24,168,0,0,0
5401686844984988685,60,24,168,0,0,0
2536037123194339738,60,24,168,0,0,0
2135668498092449388,0,13,64,60,11,104
1368310763058997413,0,4,44,60,20,124
992865531087057827,60,24,168,0,0,0
5906065258466523867,60,24,168,0,0,0
9079320607036494943,60,24,168,0,0,0
4720446417352827567,60,17,53,0,7,115
3663970472369017531,60,24,166,0,0,2
3394911706630486395,60,24,168,0,0,0
294330749305213289,60,24,168,0,0,0
1034306204553914959,0,0,0,60,24,168
5682763924043501419,60,24,168,0,0,0
231926578378663872,0,12,103,60,12,65
544843242554356188,0,0,0,60,24,168
4532364565858360313,0,0,0,60,24,168
8809799121269812533,60,24,168,0,0,0
5623183175403629727,0,5,45,60,19,123
8697522066193083891,0,0,0,60,24,168
263527344476124274,60,24,168,0,0,0
2130599665961645995,60,24,168,0,0,0
5197083146746270726,0,0,0,60,24,168
3189878092521864499,60,24,168,0,0,0
1223112385578319993,60,24,168,0,0,0
6793711426025564515,0,0,0,60,24,168
4073959319596075339,60,24,168,0,0,0
7755120455691189487,60,24,168,0,0,0
47589556541767641,60,24,168,0,0,0
7955802033660780158,0,0,21,60,24,147
6895745111488329786,41,22,160,19,2,8
5475665063918933604,0,0,0,60,24,168
7240879237517145696,60,24,168,0,0,0
2534653105490875308,60,24,168,0,0,0
948663724201259741,0,0,0,60,24,168
6955943070340956386,60,22,166,0,2,2
3233041998470761389,60,24,168,0,0,0
1053878807136352286,60,24,168,0,0,0
8531302545173071853,0,0,0,60,24,168
6018065859289285202,0,0,0,60,24,168
455406294575940647,60,24,168,0,0,0
5921578967856592005,60,24,168,0,0,0
7621107743264876012,0,0,93,0,0,75
5266541821712021145,60,24,168,0,0,0
3302025903868811555,60,24,168,0,0,0
5258636608045275414,60,24,167,0,0,1
1944254429622820983,60,24,168,0,0,0
7902233585363447354,0,0,21,60,24,147
7666371756072779192,0,0,0,60,24,168
3442307498217032229,42,22,160,18,2,8
8765104382410394637,60,24,168,0,0,0
6988788213152255484,60,24,168,0,0,0
3293619674329103939,60,17,161,0,7,7
778281888660867776,60,24,168,0,0,0
3888353109237045073,0,0,0,60,24,168
1151180501635028893,0,0,49,60,24,119
7304159321329132050,0,0,0,60,24,168
3568558142885236076,60,24,168,0,0,0
6490222114836996950,60,24,168,0,0,0
4170530660407931974,60,24,168,0,0,0
1800697505440839997,60,24,168,0,0,0
7484574268501183927,60,24,168,0,0,0
1720035412025723141,60,24,168,0,0,0
384761604712076794,60,24,159,0,0,9
3160990068346781748,60,24,168,0,0,0
6544852379560574406,0,0,0,60,24,168
7420234485520736703,60,24,168,0,0,0
446353610775343315,24,23,162,36,1,6
8942380159672705417,60,24,168,0,0,0
7735253880009557608,60,24,168,0,0,0
2706029115798183685,60,24,168,0,0,0
8895003040294409096,60,24,168,0,0,0
1070946354555868260,60,24,168,0,0,0
2720102999717457948,60,24,168,0,0,0
7028001008509508980,60,24,168,0,0,0
9096733738074930581,60,20,101,0,4,67
7800902276964372090,0,0,0,60,24,168
3750722798143739905,60,24,168,0,0,0
4418964457147479291,60,13,70,0,11,98
6903551803222930475,60,24,168,0,0,0
4935445114029729927,60,24,168,0,0,0
770646681094189664,0,0,0,60,24,168
5917427065332714193,60,24,168,0,0,0
2891116411302585912,60,24,168,0,0,0
6435811334254592249,0,0,168,0,0,0
5620695598604185448,60,24,168,0,0,0
6477680654723415734,60,24,168,0,0,0
1852174922401096316,60,24,168,0,0,0
5013261820895363768,0,0,0,60,24,168
1587477617198682096,60,24,168,0,0,0
3867229648398529332,60,24,167,0,0,1
5659521538447616246,60,24,168,0,0,0
7902319769656483014,0,0,0,60,24,168
3820046627859013224,0,0,0,0,0,0
3534107175181649100,60,24,168,0,0,0
2692850887254434410,0,0,0,60,24,168
3471079252294214328,60,24,167,0,0,1
83689976843066398,60,24,168,0,0,0
5095470558020131996,60,24,168,0,0,0
4363173458055484635,60,24,168,0,0,0
2884609283589921794,60,24,168,0,0,0
6878912688125997263,0,0,0,60,24,168
7925842945874399382,60,24,168,0,0,0
2495535710259754070,60,24,168,0,0,0
2666209032810109242,60,24,168,0,0,0
7129415797029464077,60,24,168,0,0,0
9199948406818498463,60,24,168,0,0,0
8207758013351082541,60,24,168,0,0,0
3214243902310356237,60,24,168,0,0,0
2921770204752359016,60,24,168,0,0,0
6646766412481580613,60,24,168,0,0,0
8811911517863586264,60,24,168,0,0,0
1146388587084283833,60,20,86,0,4,82
5478544582602120015,60,24,168,0,0,0
893986596620136719,0,0,0,60,24,168
918401936273728554,60,24,168,0,0,0
5394348183901097663,60,24,168,0,0,0
1867129776957388856,60,24,168,0,0,0
4964812617424021612,60,24,168,0,0,0
174082200375603286,60,24,161,0,0,7
8496299046890675668,0,0,0,60,24,168
5543374504310665529,60,12,126,0,12,42
5287762307701908907,60,24,168,0,0,0
6310973543470827803,60,24,168,0,0,0
1559656635070569811,60,24,162,0,0,6
6191666792121339530,60,24,166,0,0,2
6519704676391848302,60,24,168,0,0,0
6684309120630904767,60,23,161,0,1,7
3732357207221037622,60,24,168,0,0,0
6911838184600482804,60,24,168,0,0,0
3064266872094927811,60,24,168,0,0,0
2569354530863633310,60,24,168,0,0,0
5862424325229086027,0,0,21,60,24,147
9059486576404151534,60,24,100,0,0,68
5449550534098660906,29,21,148,31,3,20
1937374349886594972,0,0,0,60,24,168
797926646334718859,0,0,0,60,24,168
5436307773162988062,0,0,0,60,24,168
3410346038450972804,0,0,0,60,24,168
3520396176847485341,60,24,168,0,0,0
3842780401789159885,0,0,0,60,24,168
3658928158400103004,0,0,0,60,24,168
2005674103669197410,60,24,168,0,0,0
7899806935694964441,0,13,145,60,11,23
4091335016030801088,60,24,168,0,0,0
3011533055058225563,60,24,156,0,0,12
3597484476785993467,60,24,168,0,0,0
2047042014148422226,60,24,168,0,0,0
3075812308908826083,60,23,163,0,1,5
4059218353206594234,60,24,134,0,0,34
8899336205450562990,60,10,121,0,14,47
1193885630958865179,60,24,168,0,0,0
4592553563208423587,60,24,168,0,0,0
3282904817370990751,60,24,168,0,0,0
6897223714085660730,60,24,168,0,0,0
4948960367447071045,60,24,168,0,0,0
1073263831895289355,0,0,0,60,24,168
6449035960140007865,0,0,0,60,24,168
7187898787903886272,60,24,168,0,0,0
5934756706876462824,60,24,168,0,0,0
1613282803503313704,60,24,168,0,0,0
5670063460750150662,60,24,168,0,0,0
768992666525847309,60,23,162,0,1,6
6923631512744057303,0,17,86,60,7,82
7923818250758587611,60,24,168,0,0,0
1413045917079934823,60,24,168,0,0,0
4715335257465089466,0,0,0,60,24,168
8281086027364790435,0,0,0,60,24,168
1274400110262460160,60,24,168,0,0,0
7719273265680521560,0,0,0,60,24,168
715667079588697996,60,24,153,0,0,15
5771356199323794208,60,24,168,0,0,0
9125998885755172434,60,24,168,0,0,0
4052255844660493870,0,16,84,60,8,84
1590473262587739758,60,24,168,0,0,0
4311997043752906982,60,19,86,0,5,82
5821560769253913231,0,0,49,60,24,119
5206047803810233535,60,24,168,0,0,0
2803214099910329288,60,24,168,0,0,0
8615198867927056105,0,0,0,60,24,168
7067270630048853723,0,0,20,60,24,148
3060376800432192638,0,0,0,60,24,168
2093459406570130080,0,6,46,60,18,122
2024224173085800632,0,0,0,60,24,168
8162647038864366900,60,18,96,0,6,72
7198259379183744070,60,24,168,0,0,0
1903492784538685014,60,9,73,0,15,95
5815416380719260880,0,0,0,60,24,168
5510055627815553220,60,24,168,0,0,0
7835778529962141524,60,24,168,0,0,0
1305749492512058509,60,24,168,0,0,0
7645351782632701153,60,23,166,0,1,2
9118081792266182693,60,24,168,0,0,0
2179493412815945910,60,24,168,0,0,0
8303951544738520553,60,24,168,0,0,0
7351184442509944827,60,24,168,0,0,0
8982398750943520107,60,24,168,0,0,0
3203889419103631043,0,0,0,60,24,168
6261699150553200029,60,23,166,0,1,2
7562603514970763933,60,22,135,0,2,33
3792347547943752958,0,0,0,60,24,168
3472583359122033940,60,24,155,0,0,13
1510703644379337776,0,0,20,60,24,148
8911368470440272064,60,24,168,0,0,0
3564435694749127745,60,24,168,0,0,0
3569389329630528373,60,24,168,0,0,0
7715286606802790824,60,24,168,0,0,0
4184335767520829738,60,24,96,0,0,72
8923756805861578276,60,24,168,0,0,0
803660137715457430,60,24,168,0,0,0
2287987786319356775,60,24,168,0,0,0
5022853058829617123,60,24,122,0,0,46
3772029401365116020,60,24,168,0,0,0
4259647692380095785,60,23,111,0,1,57
8593011391038305146,60,24,168,0,0,0
5509212291139912630,60,24,168,0,0,0
8850557527102374760,60,24,168,0,0,0
5565949645812698711,60,24,168,0,0,0
1056058812228241727,0,0,0,60,24,168
3648537204824103115,60,24,168,0,0,0
5606609525857324770,0,0,0,60,24,168
7743096998119031522,60,24,167,0,0,1
7852975887098099378,60,24,168,0,0,0
4772426002265484977,60,24,168,0,0,0
2490689736718747636,60,24,168,0,0,0
3408529570017053440,0,0,0,60,24,168
4147900741778358744,60,24,168,0,0,0
9139859946591541073,60,24,168,0,0,0
1068641097810732404,60,24,168,0,0,0
5636741385517666975,60,19,150,0,5,18
5564328728704031270,0,0,38,60,24,130
7614940600032932204,60,24,168,0,0,0
6657266765048523800,0,0,0,60,24,168
7933946190613920010,60,24,168,0,0,0
119434102936925358,60,24,115,0,0,53
1346666084246437812,0,5,52,60,19,116
3021647680127836846,60,24,168,0,0,0
180898067617405719,60,24,168,0,0,0
1580101797067746428,0,0,0,60,24,168
5157249398687587783,60,24,168,0,0,0
2120739820108973048,60,24,168,0,0,0
5708958025445530780,0,0,0,60,24,168
3295877365244872093,0,0,20,60,24,148
6791130705466646582,60,24,168,0,0,0
6799500876849503981,60,24,168,0,0,0
5081534068159938304,0,0,0,60,24,168
346732276444269746,60,23,163,0,1,5
6840281832376152380,60,24,168,0,0,0
7911290077928954926,60,24,168,0,0,0
464478016665953351,60,24,168,0,0,0
3456322877560445253,60,24,168,0,0,0
7784091420264091751,0,0,0,60,24,168
6187231446688402396,60,24,168,0,0,0
2096150739327584921,60,24,168,0,0,0
4503255321057382129,60,24,168,0,0,0
379226339704530410,60,24,168,0,0,0
1732264475484165105,60,24,168,0,0,0
8783702544048545188,0,3,36,60,21,132
5616195377193904674,60,24,168,0,0,0
3261499711683468740,60,24,168,0,0,0
8032203943642240039,60,24,168,0,0,0
7910265378102311494,60,24,168,0,0,0
4133723962860106431,60,24,168,0,0,0
8266539737609356779,60,24,168,0,0,0
6829001460410170891,60,19,101,0,5,67
1068022646604801297,60,24,168,0,0,0
9058644460068067249,60,24,168,0,0,0
7331996132438619032,0,0,0,60,24,168
5532963948116431220,60,24,168,0,0,0
4821815390512861574,60,24,168,0,0,0
1231738506549655435,60,24,168,0,0,0
5971849090686483031,60,24,165,0,0,3
5818680931230617540,60,24,168,0,0,0
422048993053499733,60,24,168,0,0,0
6132591201118758507,0,0,23,60,24,145
8223574870343489205,60,24,168,0,0,0
2351640210580358815,60,24,168,0,0,0
4587585263602639776,60,24,167,0,0,1
2787896858623769293,60,24,168,0,0,0
8432942794858444203,0,0,0,60,24,168
6511441932735915963,60,24,168,0,0,0
969131884598563356,60,10,111,0,14,57
5435212901677090841,0,0,0,60,24,168
5951286988661323735,60,24,168,0,0,0
4982010023420686063,0,0,0,60,24,168
392548368421681715,60,24,168,0,0,0
4867888014647332816,60,24,168,0,0,0
137875932477977592,60,24,168,0,0,0
5177890383445678571,60,24,168,0,0,0
905939232434308655,60,24,168,0,0,0
107274698920910512,60,24,142,0,0,26
6840217364823005466,0,0,0,60,24,168
5366659069669563545,60,24,168,0,0,0
2863660692169833508,60,24,168,0,0,0
9080834095465144554,60,24,154,0,0,14
8793569217153416929,60,24,168,0,0,0
7682276697744096251,0,0,20,60,24,148
828467838130839333,0,14,75,60,10,93
4899908252434864508,0,0,0,60,24,168
572036564431269871,60,24,168,0,0,0
433467393987673203,60,24,168,0,0,0
5506704900981631042,60,24,101,0,0,67
5574390203990691862,60,24,168,0,0,0
7669040490108017952,60,24,168,0,0,0
8959583929144879812,0,0,0,60,24,168
9122234953594183574,0,6,49,60,18,119
5365891606775901565,0,0,0,60,24,168
6397611802326616647,60,24,168,0,0,0
2250737094902768472,60,24,168,0,0,0
1218465664849319613,60,24,168,0,0,0
5925368356285192660,60,24,168,0,0,0
8709010151696049596,60,24,168,0,0,0
4953282867030577618,60,24,168,0,0,0
1067538211658205745,0,0,20,60,24,148
369705856006876454,60,24,168,0,0,0
4090851691588924637,60,24,168,0,0,0
1027940035533410279,60,24,168,0,0,0
8443631435744226735,60,24,168,0,0,0
7638572091785565607,60,24,168,0,0,0
7050846253940981456,60,24,168,0,0,0
8941038719384147552,0,0,0,60,24,168
3060714989674454449,60,24,168,0,0,0
8913539542798095628,60,24,168,0,0,0
2456109151254511524,60,24,168,0,0,0
56010561297809355,60,24,168,0,0,0
2283326886077480849,60,24,168,0,0,0
5619222304159093713,0,0,0,60,24,168
6309257991070235349,0,0,0,60,24,168
4296862946067446403,0,0,0,60,24,168
4789157162476311805,60,24,168,0,0,0
3652386642244706557,60,24,168,0,0,0
3778051141133636018,60,24,168,0,0,0
8289941652614956855,0,4,37,60,20,131
4307011245033810874,33,23,161,27,1,7
6934500039587392618,23,10,69,37,14,99
2386861096572664008,38,19,97,22,5,71
9038640287810734523,60,24,168,0,0,0
5001064396986709708,60,24,168,0,0,0
8445137346113012632,0,0,0,60,24,168
6578851409526107899,60,24,168,0,0,0
2003586529008699979,60,24,168,0,0,0
2579700216834147511,60,24,168,0,0,0
4403181466014678230,60,22,166,0,2,2
5933125770903527766,0,5,43,60,19,125
3590421771691389490,0,0,0,60,24,168
1305997859525902579,60,24,168,0,0,0
590968564629136738,60,24,168,0,0,0
6132562899215090695,60,24,168,0,0,0
7341909676482493397,60,24,168,0,0,0
6516415860627959914,0,0,20,60,24,148
7181940308001112593,0,13,146,60,11,22
7424091139979181686,60,24,125,0,0,43
5647156915163908549,60,24,168,0,0,0
5295126749650047836,60,24,168,0,0,0
3343213184730203867,60,24,168,0,0,0
17985349924445228,60,24,168,0,0,0
5488247777092908961,0,0,0,60,24,168
1432224225825291419,60,22,166,0,2,2
5795061856826115010,60,24,168,0,0,0
2891982305125898036,0,19,163,60,5,5
6522439880587126670,60,24,168,0,0,0
1591100392970671551,60,24,168,0,0,0
576038859845144083,60,24,168,0,0,0
6780898964781616491,0,0,20,60,24,148
5505145416262466547,60,13,117,0,11,51
2188661568737990906,60,15,129,0,9,39
7116369031309234753,60,24,168,0,0,0
884561517780348344,60,24,168,0,0,0
6140042026787000029,60,24,166,0,0,2
7679565977917662418,60,24,168,0,0,0
7450791277971528924,0,0,0,60,24,168
6254904980999899621,0,0,0,60,24,168
6519178402325877780,60,24,168,0,0,0
2449685947237487720,60,24,168,0,0,0
1283273132604219939,0,0,20,60,24,148
8426104375367836905,60,24,168,0,0,0
9104853942002624308,60,24,168,0,0,0
4786483125190196334,0,17,114,60,7,54
4694308047730854595,0,0,0,60,24,168
4478240468856463859,60,24,168,0,0,0
9025168436774560974,60,24,168,0,0,0
1795444311732318670,0,0,20,60,24,148
2144813703687909364,60,24,168,0,0,0
5214659014851095847,60,24,168,0,0,0
2264522711445172690,60,24,168,0,0,0
3845007594793691128,60,24,166,0,0,2
6338979255553850288,60,24,168,0,0,0
3476297652413330731,60,24,168,0,0,0
7667395610786731642,0,21,141,60,3,27
1697070851512312712,60,24,168,0,0,0
1113317606098222174,0,0,168,0,0,0
8580991403958769775,60,24,168,0,0,0
359002772417355141,60,24,168,0,0,0
7524711570215018930,0,5,65,60,19,103
150719494401923102,60,11,115,0,13,53
8601980698597120815,60,24,168,0,0,0
3789156511694193280,60,24,168,0,0,0
9100405342477646356,60,24,168,0,0,0
7487706378168045374,0,0,0,60,24,168
5691988921984233894,0,0,20,60,24,148
2407636756401520207,60,24,168,0,0,0
5840127582158181379,60,24,168,0,0,0
8366194103798759948,60,24,168,0,0,0
3728524387468313859,0,0,0,60,24,168
5424871761612817635,0,0,71,60,24,97
8766219163128997111,0,0,0,60,24,168
4241792035548191618,60,24,136,0,0,32
5838928981549725862,60,24,168,0,0,0
6552433352624117779,0,0,0,60,24,168
1027897731988099017,0,0,0,60,24,168
4428372089193592098,0,0,0,60,24,168
803265990180573432,60,24,168,0,0,0
4844927469879359466,60,24,168,0,0,0
1263828702133426446,60,24,166,0,0,2
7054026621216095964,60,24,168,0,0,0
6414533977419626526,60,24,168,0,0,0
3106034579876625326,0,0,0,60,24,168
6034454880939136883,60,24,168,0,0,0
5161661727766627998,60,24,154,0,0,14
7572985311845718144,60,22,164,0,2,4
3701591907657271699,27,10,60,33,14,108
5119070044713788238,0,7,108,60,17,60
6278606918548654484,0,13,145,60,11,23
1884075052870390854,60,24,166,0,0,2
2058189331038936173,60,24,168,0,0,0
1828701793114711666,60,24,168,0,0,0
915608624636146417,60,24,168,0,0,0
7062905927661885427,60,24,168,0,0,0
3816848420034333538,60,24,168,0,0,0
6797546070046901122,60,24,168,0,0,0
7097777054996028587,60,24,168,0,0,0
6528136910022483077,60,24,168,0,0,0
5812729387165865482,60,24,168,0,0,0
7572927376568729341,60,24,167,0,0,1
9058541548711883207,60,24,168,0,0,0
6829975134272464101,0,0,0,60,24,168
4756004534004625182,60,24,168,0,0,0
5463331764180716776,60,24,168,0,0,0
5762237981510954390,60,24,168,0,0,0
4384921782588123781,60,24,168,0,0,0
5310833687595698380,60,24,168,0,0,0
3132517043771031850,0,0,0,60,24,168
6111292942886609348,60,24,168,0,0,0
6380856780855896152,60,19,142,0,5,26
2146105366414354278,0,0,0,60,24,168
299214288082750710,60,24,168,0,0,0
336639024708327862,0,0,0,60,24,168
8758159411221742918,0,0,32,60,24,136
8177963542683791327,60,24,168,0,0,0
5733393565264082443,60,24,168,0,0,0
1213131748157718042,0,0,20,60,24,148
8338218904417839818,0,0,21,60,24,147
7124899807841885520,60,24,168,0,0,0
8432006632872858450,60,24,168,0,0,0
8488950128828023892,60,24,168,0,0,0
6932066158681730375,60,17,144,0,7,24
7761092740302803362,60,24,168,0,0,0
4239156448240495651,60,24,168,0,0,0
6552654471062018440,0,0,46,60,24,122
1466768150213866792,0,0,43,60,24,125
5634645991715678728,0,0,0,60,24,168
3114212428025915768,0,0,0,60,24,168
4735020268815610999,60,24,168,0,0,0
5647343015515501178,60,24,168,0,0,0
269542400927297147,60,24,168,0,0,0
2498425550657963159,60,24,168,0,0,0
6071184813008487323,0,0,0,60,24,168
9102669384230144753,60,24,163,0,0,5
7747960932104992063,0,0,0,60,24,168
3236172742920682616,0,0,0,60,24,168
4426585115255407705,60,24,168,0,0,0
5181044290798069032,60,24,168,0,0,0
1475569863135999232,60,24,168,0,0,0
230886630117100654,0,3,31,60,21,137
3244416014836413428,60,24,168,0,0,0
2987501780050986074,60,24,168,0,0,0
1997270687636559232,60,24,168,0,0,0
5336885084127758098,60,24,168,0,0,0
6804389613752301838,60,20,157,0,4,11
4784046847524432811,60,24,168,0,0,0
3526550107739667540,0,0,0,60,24,168
1670544066363019946,60,24,168,0,0,0
2755282567814293240,60,24,168,0,0,0
8396227744136628622,60,24,168,0,0,0
6041156912610091990,0,0,0,60,24,168
4453748695800502904,60,24,168,0,0,0
4251617392971161200,60,24,168,0,0,0
3275242521497863822,0,5,44,60,19,124
8947746420989097145,35,23,161,25,1,7
3662370761633938726,60,24,168,0,0,0
7701449795990683213,0,20,164,60,4,4
3516004078424115674,0,0,22,60,24,146
2378781559960205497,60,24,167,0,0,1
2088654590673990380,60,24,168,0,0,0
1158893268168195549,0,0,103,60,24,65
9168064215912195547,60,24,168,0,0,0
7377442190619561655,0,0,21,60,24,147
2514471279779267682,0,0,21,60,24,147
5456822951155536758,0,0,0,60,24,168
5892103798205723116,60,24,163,0,0,5
3706963076124926642,60,24,168,0,0,0
6020620700458797872,0,7,59,60,17,109
7898667015744190266,60,24,168,0,0,0
5708123000330918881,60,24,168,0,0,0
2680489839325406534,60,24,168,0,0,0
7842130704503069985,0,0,0,60,24,168
5494111647820320658,0,0,0,60,24,168
7834072303105773849,0,0,0,60,24,168
1050110736424701586,60,24,168,0,0,0
2108677434268323205,0,0,0,60,24,168
3621929741214781273,60,24,168,0,0,0
65661685550961651,60,24,168,0,0,0
1501752248305324318,0,0,0,60,24,168
7435903762580226016,60,24,168,0,0,0
4664838166424751162,60,24,134,0,0,34
5443707251544253894,60,24,168,0,0,0
904008599042261551,60,24,168,0,0,0
8453879503126398594,60,24,143,0,0,25
8276601063195163042,60,24,168,0,0,0
6059015472672021760,60,24,168,0,0,0
8598279105188712369,0,0,0,60,24,168
5635581694593002980,60,24,168,0,0,0
7470718992610633073,60,24,68,0,0,100
4598258140034913114,0,0,0,60,24,168
1351710160562948291,60,24,168,0,0,0
1796496449352667425,60,24,168,0,0,0
3102781373765533460,60,24,168,0,0,0
366798112457846142,60,24,168,0,0,0
7197388514947743952,60,17,161,0,7,7
7242061329018182919,0,13,146,60,11,22
819606800921387224,0,0,0,60,24,168
1271183516059431631,60,24,168,0,0,0
4519847343605813957,60,24,168,0,0,0
5368456445678819655,60,24,168,0,0,0
8889886851797380266,42,23,161,18,1,7
5590545370900166534,60,24,168,0,0,0
5153897706901103384,60,19,148,0,5,20
3848098352468902925,60,24,106,0,0,62
8108334374672630851,60,8,76,0,16,92
7302373880548361329,60,24,168,0,0,0
8486309903900009250,0,13,156,60,11,12
5610412530533291063,0,0,0,60,24,168
7160247868615474458,0,0,0,60,24,168
3078298048079012992,60,24,168,0,0,0
3447288238889078616,60,24,168,0,0,0
6494102341019174792,60,24,162,0,0,6
565167434491784400,0,0,20,60,24,148
7547169286561061433,0,0,0,60,24,168
4951895714354612320,60,24,168,0,0,0
1254840125994230190,0,0,0,60,24,168
2907194384599933408,60,24,168,0,0,0
7756990330021556161,0,0,20,60,24,148
8332832574567480146,60,24,168,0,0,0
5259619998391228814,60,23,163,0,1,5
676507087248283649,0,0,0,60,24,168
1172980469152334294,60,24,168,0,0,0
8309130197979734404,60,24,168,0,0,0
673868605448349878,0,0,20,60,24,148
3410921715720693295,60,24,168,0,0,0
2158025242733475392,0,0,0,60,24,168
490349604050913580,0,0,36,60,24,132
3841059791752911616,60,24,168,0,0,0
5381506466434639920,60,24,168,0,0,0
6754146361723599621,60,24,168,0,0,0
5013659676556899003,60,24,168,0,0,0
4657187932798588454,0,0,0,60,24,168
4848648478658017987,60,24,168,0,0,0
3427002151937314033,0,0,20,60,24,148
1864162454179092663,60,24,168,0,0,0
7527683674922253243,60,24,168,0,0,0
5737392147807394026,60,24,168,0,0,0
8454656974450834251,60,13,83,0,11,85
7720911914275688121,60,24,151,0,0,17
